loan_status,previous_loan_defaults_on_file,loan_percent_income,loan_int_rate,person_income,loan_amnt,person_age,person_emp_exp,cb_person_cred_hist_length,credit_score
1,0,0.26,16.77,61048.0,16000.0,30.0,12,5.0,698
1,0,0.26,11.01,60881.0,16000.0,27.0,6,5.0,660
0,1,0.13,6.54,30955.0,4000.0,32.0,10,6.0,576
1,0,0.29,13.48,54268.0,16000.0,28.0,7,6.0,586
1,0,0.3,13.24,53670.0,16000.0,34.0,10,6.0,662
1,0,0.25,13.49,62803.0,16000.0,30.0,11,8.0,698
1,0,0.25,14.18,63354.0,16000.0,32.0,9,8.0,612
1,0,0.27,14.74,59280.0,16000.0,27.0,4,7.0,676
0,1,0.24,11.12,66962.0,16000.0,27.0,5,9.0,651
0,0,0.24,13.98,67281.0,16000.0,28.0,9,9.0,664
1,0,0.26,16.32,62082.0,16000.0,28.0,3,9.0,536
1,0,0.24,17.99,65636.0,16000.0,30.0,5,10.0,646
1,0,0.16,11.01,31399.0,5000.0,35.0,12,10.0,658
0,1,0.21,7.88,75519.0,16000.0,27.0,4,10.0,565
0,1,0.04,11.01,31469.0,1200.0,27.0,4,10.0,649
0,1,0.21,13.11,76288.0,16000.0,33.0,12,5.0,654
0,1,0.21,13.47,77339.0,16000.0,28.0,5,5.0,661
0,1,0.2,17.27,78849.0,16000.0,29.0,8,6.0,547
0,1,0.2,13.06,78940.0,16000.0,30.0,5,8.0,567
0,1,0.16,14.11,32021.0,5000.0,27.0,8,5.0,638
0,1,0.19,5.99,32053.0,6000.0,30.0,6,6.0,640
0,0,0.07,14.96,32102.0,2400.0,32.0,6,6.0,566
1,0,0.22,16.07,72988.0,16000.0,28.0,9,8.0,576
0,1,0.2,12.18,80906.0,16000.0,28.0,5,6.0,642
0,0,0.19,11.58,82102.0,16000.0,35.0,12,5.0,661
0,1,0.19,14.09,82378.0,16000.0,30.0,7,5.0,604
0,1,0.19,5.99,83974.0,16000.0,31.0,6,6.0,587
0,0,0.07,14.27,32015.0,2400.0,31.0,9,9.0,714
1,0,0.21,15.7,77746.0,16000.0,30.0,9,5.0,548
0,0,0.19,14.42,84969.0,16000.0,29.0,5,6.0,714
0,1,0.18,8.9,90935.0,16000.0,30.0,12,10.0,637
0,0,0.04,7.49,26449.0,1000.0,28.0,4,9.0,632
0,1,0.04,14.84,27797.0,1000.0,27.0,3,5.0,628
0,0,0.04,11.49,28479.0,1000.0,30.0,7,5.0,673
0,1,0.03,15.96,29516.0,1000.0,30.0,10,7.0,657
1,0,0.03,14.91,29933.0,1000.0,33.0,10,5.0,615
0,1,0.03,9.99,29442.0,1000.0,29.0,9,7.0,614
1,0,0.37,11.36,32298.0,12000.0,28.0,6,7.0,535
0,1,0.43,13.11,32080.0,13750.0,32.0,7,10.0,662
0,1,0.04,10.99,32559.0,1200.0,30.0,4,6.0,685
0,1,0.03,10.25,31351.0,1000.0,29.0,6,5.0,496
0,1,0.16,8.94,32158.0,5000.0,27.0,4,9.0,692
0,0,0.03,10.99,32686.0,1000.0,33.0,12,7.0,587
0,0,0.19,9.63,32052.0,6000.0,35.0,16,6.0,697
0,1,0.03,7.49,36107.0,1000.0,35.0,13,9.0,614
0,1,0.03,5.79,36922.0,1000.0,27.0,2,10.0,617
1,0,0.46,9.76,32385.0,15000.0,33.0,12,6.0,684
0,1,0.03,9.25,36970.0,1000.0,31.0,13,6.0,569
0,1,0.02,14.79,40578.0,1000.0,30.0,8,10.0,658
1,0,0.12,14.74,32257.0,4000.0,29.0,5,9.0,665
0,1,0.2,9.99,32190.0,6500.0,31.0,8,9.0,613
0,1,0.02,10.36,42824.0,1000.0,30.0,3,6.0,692
1,0,0.03,11.01,36964.0,1000.0,30.0,7,10.0,630
0,1,0.02,7.88,46484.0,1000.0,29.0,6,9.0,526
0,1,0.02,9.88,48916.0,1000.0,28.0,3,9.0,488
0,1,0.02,11.12,51544.0,1000.0,35.0,15,5.0,635
0,1,0.15,7.66,32582.0,4800.0,29.0,5,9.0,620
0,0,0.02,10.74,52740.0,1000.0,31.0,11,9.0,631
1,0,0.18,6.91,32618.0,6000.0,27.0,7,9.0,523
0,1,0.09,6.17,32640.0,3000.0,28.0,7,6.0,528
0,0,0.02,9.99,59008.0,1000.0,33.0,9,10.0,681
1,0,0.02,14.17,53570.0,1000.0,28.0,6,9.0,641
0,1,0.02,10.37,62639.0,1000.0,27.0,5,7.0,631
0,1,0.15,7.14,32712.0,5000.0,30.0,10,6.0,667
0,1,0.02,11.01,65671.0,1000.0,31.0,11,7.0,595
0,0,0.11,9.88,32642.0,3600.0,34.0,11,9.0,699
0,0,0.01,14.27,78450.0,1000.0,29.0,3,5.0,599
0,0,0.01,11.01,78724.0,1000.0,33.0,12,9.0,709
0,0,0.01,11.01,88562.0,1000.0,28.0,7,7.0,697
0,0,0.01,9.91,89920.0,1000.0,29.0,3,5.0,584
0,1,0.01,13.49,90732.0,1000.0,27.0,7,9.0,622
0,0,0.13,10.59,32818.0,4400.0,34.0,13,8.0,676
1,0,0.01,8.59,83868.0,1000.0,30.0,7,5.0,545
0,1,0.01,13.49,92355.0,1000.0,35.0,10,8.0,571
0,0,0.01,11.71,120955.0,1000.0,30.0,7,7.0,639
0,1,0.15,10.59,32546.0,5000.0,33.0,9,10.0,676
1,0,0.09,14.11,13004.0,1200.0,27.0,7,6.0,709
0,0,0.06,8.0,18709.0,1200.0,30.0,6,9.0,660
0,1,0.06,12.53,19410.0,1200.0,28.0,5,8.0,578
1,0,0.05,7.29,24071.0,1200.0,35.0,14,10.0,522
1,0,0.05,11.71,24979.0,1200.0,29.0,6,7.0,618
0,1,0.05,11.54,24894.0,1200.0,29.0,7,5.0,602
0,0,0.04,13.22,28377.0,1200.0,32.0,9,7.0,625
0,1,0.17,5.42,33304.0,5600.0,28.0,7,8.0,666
0,1,0.04,18.99,29947.0,1200.0,27.0,3,7.0,501
0,0,0.13,5.99,33243.0,4300.0,27.0,5,6.0,649
1,0,0.34,20.0,33501.0,11500.0,27.0,6,9.0,685
0,1,0.03,6.76,37381.0,1200.0,33.0,12,10.0,675
0,1,0.13,7.88,33201.0,4200.0,30.0,8,9.0,673
0,0,0.02,7.88,48928.0,1200.0,34.0,10,8.0,652
0,0,0.02,16.29,51451.0,1200.0,31.0,7,5.0,629
0,0,0.07,10.99,33591.0,2400.0,28.0,7,5.0,689
0,0,0.02,13.8,52701.0,1200.0,35.0,15,7.0,653
0,1,0.02,15.23,53526.0,1200.0,27.0,3,5.0,615
0,0,0.09,11.14,33341.0,3000.0,27.0,8,9.0,641
0,1,0.02,11.01,64282.0,1200.0,28.0,4,8.0,729
1,0,0.02,17.56,58934.0,1200.0,28.0,4,5.0,566
0,1,0.02,9.99,67174.0,1200.0,29.0,6,6.0,672
1,0,0.02,16.29,64846.0,1200.0,33.0,9,7.0,545
0,1,0.01,6.54,91181.0,1200.0,31.0,10,5.0,566
1,0,0.07,11.01,18011.0,1250.0,31.0,10,8.0,670
0,1,0.04,11.49,32048.0,1250.0,31.0,9,10.0,656
0,0,0.01,13.23,235159.0,1250.0,32.0,9,7.0,659
0,1,0.2,11.11,33101.0,6500.0,31.0,7,7.0,700
0,1,0.03,9.91,42357.0,1300.0,33.0,13,6.0,690
0,1,0.02,10.46,57370.0,1300.0,27.0,3,8.0,616
0,0,0.02,7.68,62153.0,1300.0,27.0,7,7.0,687
0,1,0.02,6.54,78779.0,1300.0,34.0,12,7.0,588
0,1,0.05,7.74,33667.0,1800.0,35.0,14,7.0,696
0,0,0.08,11.49,18196.0,1400.0,29.0,7,6.0,672
0,1,0.06,9.99,23272.0,1400.0,27.0,7,6.0,662
0,1,0.05,20.0,27624.0,1400.0,31.0,6,7.0,666
0,1,0.05,8.49,31014.0,1400.0,35.0,14,10.0,621
1,0,0.06,12.99,34061.0,2000.0,32.0,10,9.0,640
0,1,0.04,6.99,31313.0,1400.0,31.0,9,6.0,634
0,1,0.04,7.9,35357.0,1400.0,29.0,5,5.0,500
0,0,0.44,6.54,34209.0,15000.0,28.0,4,10.0,644
0,0,0.02,11.01,66139.0,1400.0,31.0,12,8.0,680
0,1,0.09,11.49,33846.0,3000.0,31.0,6,9.0,678
0,1,0.02,15.27,70652.0,1400.0,27.0,7,7.0,588
0,0,0.01,11.01,95296.0,1400.0,31.0,10,6.0,676
1,0,0.07,15.62,34153.0,2250.0,30.0,6,9.0,519
0,1,0.07,11.01,21245.0,1450.0,29.0,4,6.0,616
0,1,0.05,11.01,29874.0,1450.0,27.0,4,9.0,690
0,0,0.1,6.99,34239.0,3500.0,27.0,5,9.0,633
0,1,0.03,11.01,43988.0,1450.0,31.0,8,7.0,541
0,1,0.05,10.36,32936.0,1500.0,27.0,4,5.0,636
0,1,0.09,11.86,34057.0,3000.0,35.0,14,5.0,645
0,1,0.04,11.01,34732.0,1500.0,30.0,8,8.0,581
0,0,0.04,11.11,34769.0,1500.0,31.0,10,5.0,639
1,0,0.04,15.7,35715.0,1500.0,28.0,7,6.0,721
1,0,0.04,7.29,36919.0,1500.0,35.0,15,8.0,695
1,0,0.04,9.63,37462.0,1500.0,28.0,4,10.0,673
0,1,0.04,11.01,37124.0,1500.0,27.0,7,6.0,581
0,0,0.07,5.42,34245.0,2400.0,27.0,4,7.0,621
1,0,0.04,11.49,37310.0,1500.0,29.0,10,8.0,683
0,0,0.32,8.49,34551.0,11000.0,29.0,9,8.0,607
0,1,0.12,12.84,34543.0,4200.0,34.0,13,8.0,649
0,1,0.04,8.49,39435.0,1500.0,35.0,9,7.0,631
0,0,0.05,5.42,34795.0,1800.0,29.0,6,6.0,664
0,1,0.04,10.99,41802.0,1500.0,35.0,15,7.0,610
1,0,0.04,12.86,36849.0,1500.0,29.0,8,10.0,697
0,1,0.22,6.62,34276.0,7600.0,35.0,17,10.0,635
0,0,0.03,7.4,46753.0,1500.0,35.0,14,6.0,629
0,1,0.09,9.99,34453.0,3000.0,34.0,14,10.0,653
0,1,0.03,14.35,46870.0,1500.0,29.0,5,10.0,676
0,1,0.22,10.99,34438.0,7500.0,32.0,9,6.0,720
0,0,0.03,12.69,48331.0,1500.0,28.0,5,5.0,662
0,0,0.18,11.99,34735.0,6300.0,30.0,6,9.0,681
1,0,0.04,14.61,41601.0,1500.0,30.0,11,5.0,603
0,1,0.14,7.49,35092.0,4800.0,33.0,9,10.0,721
0,0,0.03,14.79,50215.0,1500.0,28.0,5,6.0,675
0,1,0.03,11.01,53392.0,1500.0,32.0,11,6.0,613
1,0,0.03,12.53,46433.0,1500.0,29.0,8,7.0,560
0,1,0.03,11.12,54684.0,1500.0,28.0,5,7.0,625
0,1,0.03,5.99,55241.0,1500.0,34.0,13,10.0,633
1,0,0.17,15.21,34693.0,6000.0,32.0,10,9.0,612
1,0,0.03,7.51,47911.0,1500.0,30.0,11,9.0,686
0,1,0.03,9.91,58395.0,1500.0,35.0,10,9.0,568
0,0,0.03,11.71,58580.0,1500.0,33.0,12,8.0,699
0,0,0.03,11.89,58672.0,1500.0,33.0,11,6.0,637
0,1,0.02,13.92,60993.0,1500.0,34.0,9,5.0,550
0,1,0.09,12.53,34782.0,3250.0,28.0,3,9.0,602
0,1,0.02,13.23,66374.0,1500.0,27.0,3,8.0,640
0,0,0.02,7.37,67111.0,1500.0,28.0,5,8.0,623
0,1,0.02,16.77,73200.0,1500.0,28.0,5,8.0,709
0,1,0.02,12.87,72783.0,1500.0,29.0,7,9.0,621
1,0,0.02,14.42,66046.0,1500.0,32.0,9,9.0,673
0,0,0.02,13.23,75337.0,1500.0,32.0,10,7.0,713
0,1,0.02,12.42,97194.0,1500.0,29.0,4,9.0,679
0,0,0.02,10.74,97389.0,1500.0,32.0,9,10.0,638
1,0,0.05,13.49,35359.0,1600.0,27.0,2,8.0,661
1,0,0.07,9.88,22808.0,1600.0,33.0,10,5.0,589
0,1,0.07,7.74,35219.0,2600.0,27.0,6,7.0,615
0,1,0.11,7.74,35275.0,4000.0,30.0,5,7.0,490
0,1,0.07,6.39,35186.0,2400.0,27.0,7,8.0,695
0,0,0.08,11.12,22461.0,1700.0,29.0,6,10.0,682
0,1,0.04,15.23,40844.0,1700.0,29.0,4,9.0,556
0,1,0.13,13.22,35352.0,4650.0,32.0,12,5.0,647
0,0,0.03,11.01,49082.0,1700.0,28.0,6,9.0,676
0,0,0.03,8.49,64410.0,1700.0,28.0,8,8.0,703
0,0,0.11,6.76,16433.0,1750.0,31.0,9,10.0,642
0,1,0.12,14.35,15343.0,1800.0,30.0,7,5.0,648
0,1,0.18,11.01,35624.0,6250.0,30.0,6,9.0,696
0,1,0.1,11.49,18705.0,1800.0,28.0,5,7.0,623
0,1,0.09,17.54,19014.0,1800.0,33.0,8,9.0,622
0,1,0.06,10.59,35647.0,2000.0,28.0,2,7.0,570
0,1,0.07,12.99,26667.0,1800.0,32.0,10,8.0,649
0,1,0.06,13.06,29281.0,1800.0,31.0,9,7.0,564
0,1,0.06,8.59,29409.0,1800.0,31.0,11,6.0,640
0,1,0.06,6.76,31506.0,1800.0,27.0,5,10.0,585
0,1,0.21,13.43,35507.0,7500.0,32.0,10,7.0,652
0,1,0.03,11.58,56042.0,1800.0,32.0,11,9.0,657
0,1,0.03,11.71,59874.0,1800.0,30.0,4,5.0,681
0,0,0.03,11.01,65468.0,1800.0,28.0,3,7.0,600
0,0,0.02,11.46,72970.0,1800.0,27.0,4,8.0,573
0,1,0.02,10.75,96555.0,1800.0,33.0,8,7.0,620
0,0,0.01,12.42,141310.0,1800.0,27.0,4,10.0,710
0,1,0.01,12.99,175018.0,1800.0,33.0,9,6.0,681
0,0,0.0,13.48,613103.0,1800.0,35.0,10,6.0,571
0,1,0.08,11.01,23534.0,1850.0,27.0,1,8.0,672
0,1,0.04,11.99,51330.0,1850.0,30.0,8,5.0,700
1,0,0.1,8.49,19375.0,1875.0,31.0,9,7.0,698
0,0,0.05,5.79,38410.0,1900.0,30.0,10,10.0,663
0,1,0.03,5.79,55146.0,1900.0,30.0,11,7.0,700
0,0,0.03,12.29,72892.0,1925.0,32.0,13,9.0,667
1,0,0.02,14.35,87479.0,1925.0,33.0,10,10.0,694
1,0,0.15,14.72,13665.0,2000.0,31.0,7,5.0,551
1,0,0.12,17.19,16425.0,2000.0,30.0,5,6.0,675
0,1,0.14,15.99,35887.0,5000.0,31.0,7,7.0,650
0,1,0.17,12.87,35766.0,6250.0,28.0,3,9.0,603
0,1,0.1,12.53,35784.0,3500.0,31.0,8,5.0,648
1,0,0.08,5.99,24064.0,2000.0,29.0,8,7.0,584
0,1,0.04,12.29,35677.0,1500.0,31.0,8,6.0,686
1,0,0.08,18.3,25140.0,2000.0,29.0,7,9.0,689
0,0,0.08,13.49,25571.0,2000.0,29.0,6,8.0,709
1,0,0.08,7.9,25418.0,2000.0,29.0,10,9.0,669
0,1,0.08,12.53,25090.0,2000.0,27.0,6,6.0,586
0,0,0.08,13.48,26076.0,2000.0,31.0,9,6.0,690
0,1,0.18,11.01,35671.0,6250.0,30.0,8,8.0,614
0,1,0.08,14.22,26576.0,2000.0,30.0,9,9.0,656
0,1,0.19,6.99,36322.0,7000.0,28.0,8,5.0,632
0,1,0.07,8.49,28317.0,2000.0,33.0,8,10.0,637
0,1,0.11,11.01,36028.0,4000.0,27.0,4,7.0,640
0,1,0.07,14.35,30070.0,2000.0,33.0,8,7.0,625
0,1,0.22,7.51,35846.0,8000.0,27.0,4,7.0,636
0,1,0.07,13.61,30177.0,2000.0,31.0,10,5.0,543
0,1,0.06,13.11,30992.0,2000.0,27.0,4,6.0,672
1,0,0.06,13.16,31043.0,2000.0,32.0,7,8.0,596
1,0,0.19,10.0,36500.0,7000.0,32.0,10,9.0,660
0,1,0.16,13.23,36611.0,6000.0,35.0,10,10.0,659
0,1,0.06,6.54,32959.0,2000.0,27.0,0,10.0,619
0,0,0.06,13.61,32373.0,2000.0,27.0,4,10.0,647
0,0,0.06,7.88,33774.0,2000.0,29.0,10,6.0,645
0,1,0.27,9.63,36642.0,10000.0,31.0,8,10.0,648
0,1,0.38,8.94,36503.0,13900.0,31.0,7,8.0,703
0,0,0.06,11.48,35958.0,2000.0,30.0,11,10.0,678
0,1,0.05,5.42,36471.0,2000.0,28.0,6,5.0,586
0,1,0.05,7.29,37401.0,2000.0,33.0,11,5.0,575
0,1,0.13,11.99,112561.0,15000.0,30.0,10,5.0,639
1,0,0.15,14.42,98283.0,15000.0,31.0,8,6.0,664
0,1,0.27,9.91,36995.0,10000.0,32.0,12,8.0,641
0,0,0.41,11.01,36885.0,15000.0,28.0,5,9.0,679
1,0,0.17,13.47,85756.0,15000.0,29.0,5,10.0,583
1,0,0.15,16.7,101799.0,15000.0,33.0,13,9.0,500
0,1,0.14,7.51,36917.0,5000.0,33.0,11,9.0,668
0,0,0.12,9.88,121050.0,15000.0,29.0,7,9.0,695
0,1,0.12,11.58,120985.0,15000.0,27.0,5,10.0,635
0,1,0.12,12.04,121063.0,15000.0,29.0,6,10.0,653
0,1,0.12,11.46,123944.0,15000.0,28.0,2,7.0,694
0,0,0.12,16.77,126291.0,15000.0,27.0,4,5.0,690
0,1,0.12,10.59,127158.0,15000.0,31.0,7,8.0,664
0,1,0.12,10.75,127768.0,15000.0,27.0,4,6.0,687
0,1,0.12,11.01,128951.0,15000.0,29.0,5,6.0,570
0,0,0.11,10.0,130699.0,15000.0,32.0,10,9.0,655
0,0,0.27,9.91,36937.0,10000.0,30.0,8,10.0,656
0,1,0.16,6.03,36958.0,6000.0,28.0,7,8.0,530
0,1,0.03,11.01,37076.0,1200.0,31.0,9,8.0,649
0,1,0.11,12.68,133107.0,15000.0,34.0,9,10.0,694
0,1,0.11,11.11,133139.0,15000.0,35.0,13,8.0,632
0,1,0.18,6.62,36703.0,6625.0,35.0,11,6.0,639
0,0,0.11,14.42,132575.0,15000.0,33.0,12,9.0,656
0,0,0.11,11.01,37132.0,4000.0,33.0,9,7.0,687
1,0,0.12,17.58,122423.0,15000.0,32.0,8,8.0,672
0,1,0.11,9.63,141606.0,15000.0,35.0,12,8.0,561
0,1,0.1,6.91,145399.0,15000.0,29.0,5,7.0,669
0,1,0.1,6.17,144808.0,15000.0,30.0,5,8.0,609
0,0,0.1,9.63,144942.0,15000.0,29.0,5,6.0,668
0,1,0.1,15.68,145254.0,15000.0,32.0,10,7.0,639
0,1,0.05,7.9,37013.0,2000.0,31.0,13,10.0,494
0,0,0.1,12.73,147503.0,15000.0,27.0,3,5.0,682
0,0,0.13,7.9,36978.0,4750.0,28.0,5,7.0,590
0,1,0.1,11.01,156680.0,15000.0,27.0,4,7.0,520
0,1,0.09,11.12,159412.0,15000.0,27.0,2,5.0,626
1,0,0.1,9.63,154676.0,15000.0,29.0,6,9.0,651
0,1,0.09,11.26,169085.0,15000.0,28.0,5,5.0,605
0,0,0.09,12.53,172810.0,15000.0,28.0,6,6.0,673
0,1,0.3,10.65,36992.0,11000.0,35.0,11,10.0,625
0,0,0.08,8.94,177133.0,15000.0,34.0,13,5.0,664
0,1,0.08,16.32,180438.0,15000.0,29.0,8,9.0,628
0,1,0.08,11.01,181065.0,15000.0,31.0,9,10.0,608
0,1,0.08,13.92,198841.0,15000.0,30.0,6,9.0,671
0,1,0.07,11.26,210935.0,15000.0,30.0,8,8.0,699
0,1,0.06,10.37,241014.0,15000.0,29.0,4,5.0,639
0,0,0.06,11.36,240814.0,15000.0,31.0,8,8.0,567
0,1,0.06,11.72,240579.0,15000.0,28.0,6,10.0,599
0,1,0.05,5.99,277107.0,15000.0,32.0,9,5.0,566
0,1,0.13,11.01,37281.0,5000.0,33.0,11,9.0,677
1,0,0.4,12.53,37054.0,14975.0,34.0,11,10.0,662
0,0,0.14,7.9,36768.0,5100.0,30.0,7,8.0,674
1,0,0.4,11.14,37209.0,14800.0,28.0,6,5.0,692
0,0,0.24,10.83,60864.0,14800.0,32.0,13,5.0,642
0,1,0.18,9.99,82573.0,14800.0,28.0,4,9.0,660
1,0,0.28,11.01,51792.0,14750.0,30.0,9,7.0,672
0,1,0.27,7.51,36804.0,10000.0,32.0,11,9.0,665
0,1,0.12,7.9,37323.0,4300.0,34.0,11,5.0,613
1,0,0.32,5.99,45320.0,14700.0,27.0,4,9.0,627
0,0,0.05,11.49,36813.0,2000.0,27.0,6,8.0,666
0,0,0.05,10.75,36799.0,2000.0,29.0,6,7.0,608
0,0,0.05,12.42,37314.0,2000.0,28.0,8,6.0,645
0,1,0.09,5.99,36524.0,3300.0,35.0,14,6.0,635
0,1,0.05,5.79,40513.0,2000.0,31.0,12,5.0,675
0,1,0.05,11.01,40657.0,2000.0,30.0,9,8.0,691
0,1,0.04,10.37,48742.0,2000.0,31.0,11,7.0,650
0,0,0.04,10.75,48890.0,2000.0,27.0,5,6.0,584
0,0,0.03,7.74,62252.0,2000.0,27.0,4,6.0,642
0,0,0.03,9.99,63029.0,2000.0,30.0,8,5.0,575
0,1,0.03,13.72,63448.0,2000.0,29.0,4,6.0,650
0,1,0.03,10.01,65768.0,2000.0,29.0,10,7.0,618
1,0,0.03,5.42,60783.0,2000.0,31.0,9,8.0,671
1,0,0.03,16.89,61191.0,2000.0,28.0,5,7.0,631
0,1,0.24,5.42,36740.0,9000.0,32.0,10,9.0,686
0,0,0.03,11.01,69949.0,2000.0,33.0,9,5.0,650
0,1,0.03,13.48,72070.0,2000.0,35.0,13,7.0,734
0,1,0.03,9.91,73246.0,2000.0,27.0,6,9.0,632
0,1,0.03,11.01,73043.0,2000.0,28.0,1,6.0,695
0,1,0.14,11.01,36768.0,5000.0,31.0,9,7.0,654
1,0,0.03,14.42,65713.0,2000.0,28.0,5,7.0,576
0,0,0.11,11.01,36786.0,4000.0,29.0,6,6.0,572
0,1,0.27,6.99,37074.0,10000.0,30.0,8,5.0,573
0,1,0.02,11.01,83159.0,2000.0,29.0,4,9.0,647
0,0,0.02,6.17,83524.0,2000.0,30.0,6,10.0,694
0,1,0.19,6.99,36870.0,7000.0,32.0,7,6.0,643
0,1,0.02,6.99,83749.0,2000.0,27.0,3,5.0,530
0,0,0.02,10.65,85099.0,2000.0,30.0,5,9.0,654
0,0,0.08,5.99,37140.0,2975.0,35.0,13,5.0,658
0,1,0.02,13.72,84956.0,2000.0,35.0,14,7.0,575
0,0,0.26,8.49,36752.0,9450.0,31.0,8,8.0,589
1,0,0.02,14.59,87246.0,2000.0,29.0,11,8.0,545
0,1,0.02,12.99,96671.0,2000.0,35.0,15,9.0,680
1,0,0.11,15.62,37163.0,4000.0,31.0,2,7.0,571
0,0,0.02,10.36,96649.0,2000.0,34.0,14,7.0,689
0,0,0.02,9.76,97337.0,2000.0,29.0,6,10.0,641
0,0,0.02,14.22,102917.0,2000.0,27.0,8,9.0,674
0,0,0.02,5.99,104039.0,2000.0,31.0,7,5.0,574
0,0,0.02,8.88,123751.0,2000.0,29.0,5,7.0,702
1,0,0.01,16.89,142825.0,2000.0,31.0,9,8.0,538
0,1,0.16,7.29,37088.0,6000.0,34.0,16,9.0,662
0,1,0.01,11.36,159672.0,2000.0,33.0,10,9.0,619
1,0,0.27,13.43,36953.0,10000.0,35.0,12,7.0,615
1,0,0.06,8.88,36738.0,2050.0,31.0,8,7.0,608
0,1,0.03,15.23,72891.0,2075.0,29.0,7,7.0,601
0,1,0.14,12.68,36781.0,5000.0,33.0,12,10.0,653
1,0,0.14,6.76,14615.0,2100.0,30.0,10,6.0,691
1,0,0.13,12.49,15690.0,2100.0,30.0,9,7.0,686
1,0,0.12,15.21,18181.0,2100.0,33.0,15,10.0,647
0,1,0.08,7.88,25937.0,2100.0,34.0,8,8.0,513
0,1,0.05,11.01,38948.0,2100.0,29.0,8,6.0,596
0,0,0.05,12.21,41101.0,2100.0,27.0,9,9.0,709
0,1,0.16,5.79,37155.0,6000.0,29.0,9,8.0,572
0,1,0.04,11.01,47555.0,2100.0,27.0,4,6.0,637
0,1,0.03,11.01,63455.0,2100.0,32.0,9,7.0,576
0,0,0.08,7.29,37122.0,3000.0,28.0,8,5.0,567
0,0,0.27,5.79,36842.0,10000.0,33.0,12,6.0,713
0,0,0.05,15.27,42746.0,2125.0,28.0,3,6.0,662
0,1,0.09,10.37,25146.0,2150.0,28.0,1,6.0,594
0,1,0.07,14.72,29932.0,2150.0,27.0,5,7.0,592
1,0,0.38,8.9,37286.0,14000.0,34.0,12,7.0,640
1,0,0.37,7.88,37752.0,14000.0,27.0,4,5.0,616
1,0,0.35,7.29,40488.0,14000.0,30.0,7,10.0,602
1,0,0.34,11.01,41496.0,14000.0,28.0,4,5.0,666
1,0,0.33,14.27,43023.0,14000.0,27.0,2,8.0,622
1,0,0.39,11.99,35634.0,14000.0,28.0,4,9.0,615
1,0,0.32,7.51,44310.0,14000.0,34.0,12,6.0,683
1,0,0.31,7.88,45528.0,14000.0,35.0,14,8.0,656
1,0,0.29,12.73,48667.0,14000.0,30.0,7,8.0,621
1,0,0.33,19.82,42209.0,14000.0,27.0,2,10.0,565
1,0,0.28,11.89,49163.0,14000.0,28.0,4,5.0,590
1,0,0.28,8.49,49235.0,14000.0,29.0,6,10.0,553
0,1,0.2,12.98,36732.0,7500.0,28.0,3,8.0,581
0,1,0.12,5.99,17871.0,2200.0,29.0,8,10.0,616
1,0,0.12,13.48,19055.0,2200.0,29.0,4,10.0,704
0,1,0.38,7.51,36594.0,14000.0,34.0,13,8.0,603
1,0,0.1,9.32,21204.0,2200.0,29.0,8,5.0,613
0,1,0.08,6.76,37160.0,3000.0,28.0,4,9.0,691
0,1,0.06,7.49,36801.0,2200.0,31.0,8,10.0,651
0,1,0.05,13.06,46881.0,2200.0,31.0,9,10.0,505
0,0,0.04,11.01,49042.0,2200.0,35.0,12,10.0,623
0,0,0.04,9.63,51205.0,2200.0,31.0,10,8.0,669
1,0,0.05,11.01,48592.0,2200.0,27.0,6,8.0,692
1,0,0.04,15.65,53457.0,2200.0,32.0,6,5.0,568
0,1,0.03,10.99,64194.0,2200.0,30.0,5,8.0,577
0,0,0.03,10.74,84899.0,2200.0,27.0,1,8.0,669
0,1,0.14,7.14,36687.0,5000.0,30.0,6,7.0,577
0,0,0.02,9.99,97259.0,2200.0,28.0,9,6.0,616
0,1,0.16,13.98,36578.0,6000.0,28.0,2,8.0,652
0,0,0.02,7.51,144951.0,2200.0,34.0,15,5.0,670
1,0,0.12,18.25,19555.0,2250.0,27.0,5,6.0,647
0,1,0.13,7.51,37179.0,5000.0,29.0,11,8.0,700
0,1,0.1,8.49,22776.0,2250.0,28.0,4,9.0,671
0,1,0.04,8.88,51362.0,2250.0,30.0,6,8.0,694
0,1,0.04,11.01,58343.0,2250.0,27.0,1,7.0,598
1,0,0.04,6.99,51570.0,2250.0,28.0,6,8.0,641
0,0,0.33,7.14,36818.0,12000.0,33.0,10,5.0,682
0,1,0.05,13.17,45286.0,2300.0,28.0,7,7.0,621
0,1,0.05,8.59,47609.0,2300.0,30.0,8,8.0,634
1,0,0.03,13.43,75343.0,2300.0,29.0,6,6.0,603
0,0,0.03,11.83,72949.0,2375.0,32.0,10,7.0,635
0,1,0.03,9.25,86139.0,2375.0,35.0,12,9.0,663
0,0,0.13,11.01,37137.0,4650.0,34.0,10,8.0,641
1,0,0.16,11.71,15283.0,2400.0,31.0,6,10.0,653
1,0,0.15,12.68,15628.0,2400.0,28.0,5,8.0,666
1,0,0.15,11.01,15847.0,2400.0,31.0,10,10.0,642
0,1,0.11,10.65,22624.0,2400.0,27.0,7,6.0,647
0,0,0.1,11.49,22922.0,2400.0,30.0,12,10.0,630
0,0,0.11,14.79,22593.0,2400.0,34.0,14,10.0,653
0,1,0.18,13.85,37140.0,6600.0,29.0,6,8.0,594
0,1,0.04,10.25,36980.0,1600.0,29.0,5,9.0,596
0,0,0.09,10.25,26609.0,2400.0,30.0,5,9.0,720
